,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,timestamp
3127,2604.4,2037.45,2236.02,7384.56,7034.54,7971.96,6768.51,5926.54,4012.86,3868,12212.98,9341.58,6971.89,7641.84,8600.11,6377.02,3983.3,18071.83,1292.66,1114.95,1071.78,5652.23,25-07-2017
3128,2625.74,2067.03,2256.25,7377.3,7012.79,8032.44,6739.32,5959.08,4017.56,3848.65,12129.87,9414.7,6984.62,7624.26,8543.53,6377.35,4013.14,17924.29,1276.43,1120.59,1081.16,5767.48,26-07-2017
3129,2641.83,2121.88,2297.35,7397.25,7037.44,8073.14,6808.04,6021.76,4013.11,3852.07,12188.76,9449.92,7021.42,7636.97,8586.85,6372.87,4019.1,18095.95,1270.09,1128.64,1129.7,5749.01,27-07-2017
3130,2674.53,2115.21,2322.76,7377.41,6995.14,8036.74,6795.22,5987.65,4024.45,3866.66,12167.31,9612.24,7052.75,7665.51,8552.46,6346.59,4099.67,18135,1248.53,1194.39,1164.51,5737.92,28-07-2017
3131,2676.32,2123.74,2303.73,7391.54,7032.83,8004.08,6756.93,5932.82,4010.2,3839.61,12286.75,9669.23,7111.62,7666.97,8510.31,6345.83,4094.93,17942.86,1244.22,1196.23,1142.32,5851.27,29-07-2017
3132,2662.67,2157.24,2355.35,7464.83,7031.53,8055.98,6765.9,5908.28,4011.81,3874.24,12227.38,9823.53,7201.48,7769.4,8537,6354.26,4179.28,17669.23,1238.3,1206.06,1129.09,5854.83,30-07-2017
3133,2662.77,2128.11,2317.84,7398.26,7013.43,8006.26,6822.38,5952.35,4017.17,3866.39,12180.76,9659.7,7013.84,7664.68,8591.35,6342.36,4091.08,18188.89,1231.23,1205.08,1220.62,5628.14,31-07-2017
3134,2649.69,2084.13,2295.87,7318.9,6952.77,7882.77,6749.34,5948.74,4025.87,3876.03,12173.45,9524.26,7040.2,7681.85,8573.85,6358.86,4066.92,18184.81,1259.98,1166.54,1272.85,5528.23,01-08-2017
3135,2638.57,2097.49,2280.04,7318.62,6942.86,7831.85,6728.71,5888.75,4018,3868.97,12192.74,9506.15,7062.62,7692.29,8552.99,6357.16,4053.78,18192.31,1258.98,1139.14,1356.4,5384.06,02-08-2017
3136,2657.21,2106.92,2287.54,7326.05,6947.56,7821.97,6742.33,5951.76,4027.87,3885.02,12177.24,9550.14,7071.92,7694.31,8542.99,6347.83,4087.17,18120.99,1258.44,1172.4,1401.61,5317.7,03-08-2017
3137,2653.1,2132.24,2296.09,7321.39,6936.12,7763.37,6683.19,5913.55,4022.09,3859,12179.39,9535.44,7075.38,7694.65,8543.32,6352.44,4083.63,18111.39,1250.87,1168.33,1467.04,5209.21,04-08-2017
3138,2607.94,2054.68,2245.22,7295.91,6958.8,7757.26,6613.8,5855.73,4009.03,3822.79,12238.34,9440.36,7037.4,7655.33,8535.01,6372,4024,18111.76,1287.28,1112.33,1579.81,5258.75,05-08-2017
3139,2532.98,2015.71,2218.82,7155.3,6951.92,7678.56,6652.68,5806.38,3990.75,3883.17,12218.75,9321.24,7019.6,7723.06,8612.88,6375.08,4013.19,18061.82,1331.28,1099.59,1613.67,5320,06-08-2017
3140,2743.38,2133.01,2346.27,7408.64,6839.21,7852.83,6636.74,5827.1,4018.77,3879.56,12322.29,9684.5,7122.15,7744.6,8555.91,6364.85,4112.08,17477.05,1234.06,1159.11,1749.75,5231.17,07-08-2017
3141,2668.96,2101.2,2298.29,7309.71,6907.82,7781.3,6654.6,5842.02,4019.87,3877.03,12196.86,9565.52,7077.82,7710.74,8558.83,6360.55,4077.08,17897.33,1261.11,1167,1853.67,5130.03,08-08-2017
3142,2646.48,2099.78,2300.76,7335.04,6972.79,7778,6671.21,5887.03,4039.69,3873.38,12283.49,9468.94,7017.31,7707.03,8605.52,6364.61,4046.75,17900,1269.3,1181.26,1904.62,5163.18,09-08-2017
3143,2645.46,2102.22,2298.3,7325.15,6962.76,7774.54,6699.5,5870.52,4040.63,3871.39,12233.96,9452.24,7030.79,7694.69,8578.05,6347.56,4038.51,18173.08,1270.31,1172.27,2050.52,5109.25,10-08-2017
3144,2678.14,2103.42,2298.32,7312.38,6982.59,7783.42,6725.95,5897.84,4040.89,3875.41,12194.85,9533.65,7063.47,7705.44,8562.82,6343.23,4073.41,18176.54,1261.2,1181.63,2103.04,5064.33,11-08-2017
3145,2634.49,2134.12,2323.31,7334.13,7165.69,7969.83,6825.9,5918.97,4026.65,3863.96,12150.73,9672.19,7161.43,7778.63,8557.14,6337.09,4084.59,17840.32,1263.48,1211.2,2183.72,5237.32,12-08-2017
3146,2499.52,2022.84,2239.37,7220.52,6961.26,7681.58,6643.37,5854.09,4002,3849.44,12047.27,9339.58,7023.08,7645.19,8611.19,6366.17,3993.68,17936.54,1314.02,1105.66,2138.1,5064.8,13-08-2017
3147,2621.12,2079.08,2252.82,7369.07,7049.39,7889.25,6774.81,5979.85,4008.19,3856.98,12191,9430.01,7005.3,7645.25,8571.05,6341.82,4028.82,18156.76,1268.94,1172.12,2190.85,5019.58,14-08-2017
3148,2523.32,2034.23,2234.2,7418.55,7329.55,8082.05,6786.91,6023.24,3982.38,3888.56,12328.58,9283.02,6928,7688.02,8629.98,6339.11,3983.51,17873.04,1302.51,1151.11,2166.42,5093.27,15-08-2017
3149,2640.04,2104.99,2274.68,7316.95,6979.45,7751.26,6706.63,5835.71,4038.52,3900.48,12143.23,9484.69,6994.58,7693.07,8547.06,6368.65,4042.88,18148.57,1282.11,1139.79,2200.06,4924.92,16-08-2017
3150,2684.87,2146.67,2331.83,7370.86,7005.92,7759.8,6777.86,5903.78,4038.28,3904.68,12263.92,9655.11,7010.27,7717.88,8573.56,6376.01,4119.07,18132.88,1258.08,1195.09,2221.18,4970.75,17-08-2017
3151,2676.26,2130.33,2328.99,7436.1,7085.08,7913.83,6832.21,5965.01,4065.33,3912.11,12234.56,9626.3,7063.31,7732.28,8583.81,6371.23,4133.87,18229.33,1266.14,1191.03,2241.65,4947.18,18-08-2017
3152,2621.72,2089.68,2269.9,7413.44,7146.35,7862.82,6721.05,5877.31,4047.18,3845.02,12342.68,9472.73,7002.7,7668.37,8530.14,6378.98,4049.54,18050.75,1278.74,1162.01,2225.15,4870.03,19-08-2017
3153,2513.1,2038.25,2236.33,7389.37,7198.53,7874.12,6836.33,5922.02,4035.4,3883.56,12264.76,9381,6970.9,7688.73,8573.45,6349.04,4029.9,17992,1287.25,1105.02,2131.77,4766.82,20-08-2017
3154,2687.18,2108.08,2319.37,7423.98,7162.95,7921.91,6813.78,5941.91,4045.95,3890.62,12121.61,9484.1,7003.3,7719.89,8553,6341.6,4149.8,18107.25,1252.79,1218.19,2275.11,4888.96,21-08-2017
3155,2658.79,2091.71,2317.99,7450.26,7245.79,7969.35,6875.51,5973.82,4070.62,3904.48,12040.78,9638,7038.84,7744.69,8523.88,6363.69,4098.4,18061.33,1225.09,1228.64,2355.76,4984.8,22-08-2017
3156,2675.74,2101.07,2312.98,7411.1,7192.69,7913.2,6819.28,5944.65,4065.43,3888.62,12162.88,9563.8,7050.93,7756.06,8548.68,6373.34,4143.63,18159.21,1249.69,1202.83,2335.88,4849.25,23-08-2017
3157,2678.09,2116.77,2310.54,7446.6,7188.3,7902.75,6832.76,5954.73,4067.22,3887.23,12162.07,9632.03,7074.97,7749.99,8566.93,6408.43,4158.06,18135,1245.14,1223.76,2324.35,4896.03,24-08-2017
3158,2574.74,2057.42,2272.87,7452.3,7260.15,7946.29,6924.34,5949.62,4066.16,3905.95,12195.07,9499.89,7021.13,7765.67,8649.53,6391.57,4104.85,18104.29,1271.96,1230.24,2331.64,4831.81,25-08-2017
3159,2563.56,2080.88,2271.51,7559.29,7367.53,8036.42,6956.57,5953.1,4069.75,3839.51,12281.67,9694.91,7065.19,7769.28,8639.54,6399.2,4079.7,17907.27,1246.44,1207.17,2254.66,4776.69,26-08-2017
3160,2533.47,2043.06,2245.14,7497.83,7389.49,8144.62,6982.96,5962.21,4055.44,3813.4,12275.59,9528,7035.54,7737.73,8692.72,6437.39,4042.61,17597.73,1271.04,1152.94,2188.85,4613.11,27-08-2017
3161,2596.33,2031.28,2230.95,7498.94,7234.96,7937.53,6865.94,5927.61,4051.59,3870.96,12261.05,9425.78,6928.88,7696.61,8604.4,6433.58,4044.58,18201.47,1274.06,1133.43,2212.27,4585.99,28-08-2017
3162,2624.61,2052.74,2256.86,7481.56,7190.22,7933.82,6851.37,5867.29,4069.86,3838.52,12081.48,9565.72,7009.99,7740.19,8579.44,6446.7,4075.89,18166.67,1285.04,1129.22,2198.14,4603.35,29-08-2017
3163,2660.56,2096.13,2292.06,7478.1,7172.08,7924.08,6816.19,5901.42,4078.78,3892.55,12156.53,9670.47,7090.06,7773.51,8578.4,6457.73,4164.76,17993.33,1273.45,1142.09,2248.57,4651.84,30-08-2017
3164,2678.23,2099.94,2307.46,7540.81,7205.64,7984.75,6914.42,5958.29,4066.69,3886.77,12136.15,9682.23,7093.55,7771.54,8585.5,6445.55,4174.68,18141.77,1257.19,1183.43,2234.9,4538.21,31-08-2017
3165,2605.8,2071.67,2258.81,7553.97,7205.89,7930.76,6857.96,5915.9,4079.08,3877.17,12122.28,9482.11,6990.74,7742.54,8618.05,6451.81,4055.99,18322.67,1287.36,1141.64,2155.38,4416.47,01-09-2017
3166,2534.55,2032.1,2239.87,7554.24,7368.18,8038.79,6901.94,5999.52,4052.52,3888.25,12087.06,9387.16,6994.85,7780.94,8636.88,6476.12,4068.58,18026.79,1300.21,1103.81,2085.68,4406.68,02-09-2017
3167,2553.33,2035.65,2242.93,7603.56,7468.39,8150.56,6973.36,6071.67,4056.85,3880.8,12322.96,9479.36,7047.74,7815.44,8721.49,6475.35,4020.78,17764,1295.95,1117.03,2073.81,4323,03-09-2017
3168,2576.53,2026.25,2219.99,7555.88,7233.86,7936.97,6898.96,5885.2,4083.15,3863,12022.9,9341.09,6980.03,7739.87,8604.09,6469.27,4067.04,18377.27,1298.53,1124.14,2077.72,4215.62,04-09-2017
3169,2606.73,2050.38,2265.4,7605.05,7268.91,7961.15,6902.17,5946.67,4091.14,3858.12,12172.85,9489.56,6992.86,7739.12,8590.99,6460.7,4070.64,18241.33,1286.21,1131.03,2112.87,4207.24,05-09-2017
3170,2598.59,2058.5,2252.06,7595.9,7235.45,7899.54,6881.93,5912.14,4079.72,3851.07,12091.42,9439.12,7007.31,7761.57,8581.58,6456.82,4061.13,18330.26,1288.7,1123.48,2087.67,3974.14,06-09-2017
3171,2638.31,2078.6,2306.8,7605.33,7263.28,7926.21,6943.81,5924.09,4083.92,3856.3,12061.12,9571.86,7005.51,7804.65,8555.94,6450.04,4130.34,18276.54,1252.53,1180.49,2151.63,4091.29,07-09-2017
3172,2651.32,2083.21,2305.04,7615.56,7266.15,7971.23,6943.41,5948.49,4083.11,3865.05,12056.78,9693.48,7036.77,7869.43,8580.62,6456.04,4144.06,18240.26,1260.6,1160.67,2177.12,3874.24,08-09-2017
3173,2539.58,2046.34,2227.28,7597.06,7361.67,7985.43,6879.82,5985.91,4063.51,3848.75,12115.07,9347.61,7017.04,7778.33,8591.19,6464.51,4060.15,18275,1294.54,1116.28,2016.07,3696.88,09-09-2017
3174,2522.82,2017.79,2228.13,7537.51,7366.77,7987.71,6889.86,6001.17,4054.29,3875.78,12053.98,9358.58,7041.95,7781.67,8614.51,6471.27,4085.86,18229.09,1305.37,1087.55,1997.55,3617.31,10-09-2017
3175,2668.06,2107.72,2304.19,7591.89,7250.98,7985.68,6962.4,5920.28,4080.51,3866.87,12142.75,9692.09,7089.06,7841.82,8584.61,6461.59,4127.63,18178.48,1256.31,1181.56,2169.13,3486.01,11-09-2017
3176,2622.71,2040.8,2238.07,7577.51,7251.93,7936.88,6903.64,5893.75,4079,3853.98,12175.42,9487.89,7040.62,7797.66,8633.73,6485.64,4091.32,18217.61,1300.78,1110.6,2071.12,3380.21,12-09-2017
3177,2622.71,2040.8,2238.07,7577.51,7251.93,7936.88,6903.64,5893.75,4079,3853.98,12175.42,9487.89,7040.62,7797.66,8633.73,6485.64,4091.32,18217.61,1300.78,1110.6,2071.12,3380.21,13-09-2017
3178,2689.96,2096.46,2323.45,7665.74,7250.33,8000.28,6926.09,5880.85,4089.19,3897.06,12148.54,9779.74,7110.69,7834.52,8613,6486.73,4176.38,18003.29,1262.94,1153.03,2071.9,3268.27,14-09-2017
3179,2666.23,2082.2,2314.05,7665.57,7218.06,7956.19,6957.03,5894.76,4079.01,3884.73,12197.09,9757.66,7054.24,7840.4,8598.65,6471.93,4158.96,18220.89,1269.7,1164.89,2091.91,3098.47,15-09-2017
3180,2691.2,2137.17,2327.74,7699.17,7301.81,8043.99,6942.73,5870.95,4079.26,3858.97,12182.14,9780.03,7090.04,7825.02,8511.5,6463.05,4217.16,18107.75,1249.3,1148.53,2026.37,3030.84,16-09-2017
3181,2548.78,2022.98,2239.65,7587.36,7396.95,8120.19,6988.17,5989.52,4064.02,3900.13,12075.16,9408.14,7062.02,7808.86,8694.31,6487.42,4040.24,17902,1308.45,1076.03,1929.14,3028.09,17-09-2017
3182,2682.62,2107.62,2323.27,7679.63,7241.02,8011.05,6959.93,5887.55,4082.8,3860.09,12047.67,9781.17,7141.38,7834.54,8575.74,6475.59,4181.58,18195.63,1257.06,1133.64,2050.72,3051.05,18-09-2017
3183,2620.86,2105.13,2283.98,7654.17,7256.33,8004.9,7000.28,5914.07,4090.03,3922.34,11976.73,9744.2,7152.48,7847.8,8676.57,6512.38,4166.64,18260.14,1271.15,1156.89,2045.68,2980.63,19-09-2017
3184,2687.84,2092.4,2282.94,7459.26,6982.1,7713.87,6928.32,5789.61,4079.73,3930.59,12204.92,9722.88,7144.67,7835.01,8661.7,6554.53,4203.39,18200.71,1286.27,1080,2002.92,2777.37,20-09-2017
3185,2684.87,2146.79,2339.76,7709.88,7250.51,7997.86,6999.78,5902.63,4091.7,3924.44,12036.62,9867.55,7153.08,7842.82,8597.14,6528.44,4211.19,18181.88,1258,1172.55,2055.54,2834.35,21-09-2017
3186,2689.64,2126.65,2335.01,7691.44,7248.63,7960.76,6880.04,5856.86,4091.7,3923.28,12069.42,9865.42,7144.74,7872.15,8636.65,6527.54,4202.35,18013.29,1261.28,1168.5,2029.02,2705.53,22-09-2017
3187,2709.77,2175.67,2344.64,7766.34,7295.2,8023.49,6990.65,5913.64,4085.39,3840.95,12173.23,10010.4,7167.53,7887.03,8556.18,6532.92,4221.1,18000,1238.74,1163.23,2004.32,2619.72,23-09-2017
3188,2628,2140.48,2342.27,7652.98,7349.49,8104.82,7067.72,5986.44,4057.69,3899.29,12061.06,9874.58,7172.7,7874.6,8557.2,6492.56,4230.02,18087.27,1238.68,1154.09,1970.05,2541.67,24-09-2017
3189,2662.04,2176.51,2349.19,7705.96,7460.99,8264.94,7040.2,5977.56,4092.51,3909.1,11917.52,9779.41,7122.16,7829.85,8538.23,6494.38,4220.3,18069.05,1240.47,1216.13,2066.39,2609.44,25-09-2017
3190,2674.39,2149,2305.24,7704.63,7249.74,7964.51,6924.49,5838.64,4080.79,3909.73,12184.29,9821.3,7119.85,7796.22,8537.44,6518.15,4200.12,18237.5,1253.31,1172.23,2043.41,2539.01,26-09-2017
3191,2677.62,2133.78,2339.03,7693.52,7226.3,7966.73,6873.67,5827.14,4074.9,3914.05,12024.26,9818.04,7159.2,7810,8587.86,6532.12,4199.12,18102.77,1246.18,1167.87,2032.7,2498.97,27-09-2017
3192,2609.19,2116.53,2304.76,7611.79,7264.98,7928.73,6901.25,5884.92,4083.43,3943.44,12004.97,9780.9,7199.15,7812.25,8586.05,6527.94,4187.45,18163.61,1254.78,1143.8,2048.52,2536.43,28-09-2017
3193,2583.04,2034.33,2239.38,7597.31,7355.26,7991.56,6934.34,5894.28,4064.65,3817.52,11923.43,9331.44,7032,7773.51,8476.81,6495.84,4064.7,18278.6,1289.61,1105.38,1978.24,2495.65,29-09-2017
3194,2601.9,2067.28,2257.89,7707.24,7349.66,8097.21,6800.28,5817.82,4070.34,3840.17,11828.12,9311.67,7080,7772,8447.09,6528.12,4145.02,17713.48,1263.12,1099.08,1957.06,2401.5,30-09-2017
3195,2662.11,2109.76,2298.36,7762.61,7308.51,8148.05,6866.56,5838.05,4081.27,3847.24,11969.76,9573.34,7122.6,7847.06,8482.86,6541.08,4134.47,17596.38,1254.84,1092.31,1968.09,2206.11,01-10-2017
3196,2635.5,2106.16,2288.43,7838.15,7399.64,8218.51,6871.17,5868.71,4081.85,3843.41,11914.79,9452.92,7054.2,7798.76,8506.38,6560.15,4114.91,17596.56,1231.8,1107,1975.28,2250.7,02-10-2017
3197,2650.59,2087.7,2269.83,7621.89,7019.34,7748.7,6863.06,5721.71,4069.19,3916.02,11902.11,9672.56,7116.4,7821.44,8571.75,6566.62,4223.42,18307.17,1268.74,1123.01,1992.45,2377.89,03-10-2017
3198,2686.26,2114.5,2305.07,7639.11,7191.35,7889.25,6935.98,5828.4,4066.48,3890.76,11978.13,9826.69,7141.51,7861.63,8559.89,6530.88,4197.46,18248.3,1253.83,1158.51,2030.79,2418.23,04-10-2017
3199,2615.85,2070,2254.38,7568.96,7195.89,7890.96,6983.96,5853.79,4067.22,3920.77,11857.38,9651.5,7056.67,7863.65,8604.82,6530.2,4184.83,18291.54,1273.55,1129.17,1976.13,2478.26,05-10-2017
3200,2671.91,2122.59,2298.44,7611.88,7151.55,7878.01,6850.16,5769.13,4078.21,3890.53,11979.21,9709.68,7112.69,7870.2,8581.3,6548.68,4184.73,18063.37,1248.89,1138.23,2038.02,2451.3,06-10-2017
3201,2704.48,2144.8,2313.71,7614.37,7142.21,7821.94,6817.64,5795.77,4059.2,3856.48,11985.7,9814.45,7165.95,7853.91,8506.04,6541.65,4182.6,18075.56,1255.35,1150.47,2034,2440.21,07-10-2017
3202,2541.97,2035.34,2239.03,7474.92,7167.82,7804.42,6823.81,5800.12,4052.88,3886.56,11912.98,9420.33,7053.59,7818.6,8580.83,6577.94,4105.78,18140.11,1323.98,1047.11,1934.22,2527.05,08-10-2017
3203,2693.46,2130.19,2312.8,7583.86,7144.67,7858.81,6954.27,5830.23,4071.38,3879.23,11967.4,9792.96,7111.22,7841.99,8541.61,6566.39,4214,18113.67,1256.13,1166.48,2167.66,2600.41,09-10-2017
3204,2678.09,2113.98,2304.73,7561.5,7074.67,7784.19,6902.49,5764.37,4056.21,3895.43,12049.79,9738.73,7133.13,7848.13,8537.3,6568.37,4195.01,18192.08,1257.11,1175.99,2193.11,2615.64,10-10-2017
3205,2672.55,2125.41,2303.54,7580.22,7094.63,7712.29,6933.73,5783.89,4066.09,3910.03,12120.9,9733.85,7105.61,7883.78,8572.49,6581.17,4206.95,18187.39,1259.16,1182.82,2241.05,2677.71,11-10-2017
3206,2670.84,2128.31,2307.41,7574.39,7084.73,7708.33,6876.64,5775.84,4078.54,3908.52,12063.22,9705.85,7122.32,7883.12,8598.71,6574.07,4223.67,18059.58,1250.68,1174,2266.99,2729.07,12-10-2017
3207,2615.4,2116.19,2283.22,7569.96,7126.41,7678.41,6895.81,5780.86,4080.21,3921.39,11958.19,9678.41,7132.35,7859.4,8569.91,6573.99,4205.67,18166.66,1260.28,1202.34,2314.67,2860,13-10-2017
3208,2572.79,2025.19,2230.5,7544.67,7220.82,7677.51,6899.15,5790.16,4069.9,3893.65,12182.11,9431.57,7041.83,7865.04,8667.44,6562.38,4042.18,18036.89,1316.24,1131.85,2279.04,2832.09,14-10-2017
3209,2558.44,2050.03,2234.79,7531.14,7223.36,7698.33,6948.32,5860.34,4060.2,3924.9,12202.25,9448.96,7086.7,7908.06,8668.23,6606.13,4050.67,17927.15,1306.38,1094.72,2256.97,2886.78,15-10-2017
3210,2632.61,2074.03,2263.8,7524.87,7077.27,7582.31,6820.1,5724.7,4085.47,3857.25,12066.87,9550.13,7046.42,7822.44,8566.6,6572.28,4150.88,18172.58,1277.68,1127.47,2367.21,2970.73,16-10-2017
3211,2670.8,2121.52,2283.36,7532.59,7074.74,7633.61,6911.45,5776.11,4076.22,3882.84,12050.43,9665.82,7067.46,7852.53,8566.4,6583.71,4196.47,18206.29,1267.26,1153.46,2443.38,3017.35,17-10-2017
3212,2555.81,2035.94,2218.3,7516.29,6949.34,7434.34,6777.91,5629.79,4086.72,3909.42,11912.41,9450.47,6996.6,7849.03,8572.94,6585.82,4120.63,18134.35,1290.88,1087.16,2482.83,3064.3,18-10-2017
3213,2822.58,2290.26,2411.02,7811.86,7136.02,7965.98,6871.59,5800.46,4057.55,3800.57,12033.64,10020.79,7143.38,7788.67,8306.87,6541.34,4351.32,18083.98,1123.67,1286.41,2447.23,3034.51,19-10-2017
3214,2743.26,2213.95,2325.98,7648.52,7045.15,7670.04,6871.68,5706.05,4080.49,3860.98,12263.08,9872.22,7143.03,7900.91,8487.64,6590.28,4202.24,17889.18,1210.95,1243.44,2632.49,3157.3,20-10-2017
3215,2702.97,2196.84,2306.13,7643.14,7101.27,7622.76,6769.05,5654.25,4080.22,3839.65,12136.64,9699.83,7198.63,7888.85,8483.66,6611.15,4183.59,17733.66,1244.26,1229.15,2602.98,3085.67,21-10-2017
3216,2673.37,2172.6,2310.39,7673.96,7212.5,7840.07,6814.65,5714.02,4067.46,3847.21,11991.27,9662.49,7081.47,7811.03,8379.16,6580.55,4127.13,17867.97,1223.02,1181.96,2522.3,3042.02,22-10-2017
3217,2697.73,2134.05,2307.43,7512.99,7106.99,7645.03,6925.78,5774.14,4074.43,3895.52,12033.93,9668.64,7134.42,7898.48,8572.52,6571.67,4212.37,18026.71,1272.94,1157.02,2642.43,3162.64,23-10-2017
3218,2661.4,2109.93,2310.08,7484.91,7068.33,7634.37,6824.71,5712.59,4060.81,3906.81,12010.68,9803.12,7160.66,7913.92,8552.73,6558.87,4183.01,18015.36,1253.17,1149.06,2708.23,3272.81,24-10-2017
3219,2690.41,2104.42,2297.55,7466.18,7051.69,7617.53,6877.77,5752.15,4051.64,3909.38,12032.37,9742.39,7139.79,7881.2,8570.62,6601.71,4200.2,18075.1,1269.8,1143.99,2769.47,3311.47,25-10-2017
3220,2694.18,2139.31,2330.7,7478.92,7121.11,7635.11,6900.15,5791.08,4054.52,3867.27,12042.73,9727.25,7170.27,7855.09,8538.38,6542.59,4215.09,18290.81,1248.66,1166.21,2756.23,3416.94,26-10-2017
3221,2671.3,2130.17,2298.53,7453.17,7087.39,7566.65,6863.56,5761.34,4058.09,3887.77,12039.38,9722.68,7148.02,7845.32,8516.35,6544.16,4187.42,18402.32,1256.2,1165.48,2686.78,3402.99,27-10-2017
3222,2681.24,2114.79,2307.9,7442.08,7091.01,7586.85,6796.71,5701.74,4057.06,3876.36,12112.93,9745.51,7124.07,7897.26,8540.79,6578.12,4160.33,18073.38,1265.1,1144.88,2771.87,3525.8,28-10-2017
3223,2514.21,1987.2,2217.29,7316.32,7108.88,7495.94,6764.7,5727.24,4035.76,3869.49,11930,9327.72,7008.58,7799.41,8586.29,6567.26,4023.76,18160.05,1290.69,1055.61,2661.34,3542.68,29-10-2017
3224,2682.79,2085.29,2298.05,7415.18,7029.96,7558.2,6786.63,5711.24,4075.84,3865.4,12050.92,9660.42,7132.94,7888.51,8577.07,6588.89,4202.27,18195.07,1257.92,1136.3,2804.11,3621.51,30-10-2017
3225,2690.68,2129.93,2335.44,7429.06,7044.91,7560.04,6863.89,5741.25,4072.18,3883.92,12072.53,9753.78,7168.44,7909.05,8543.85,6582.1,4235.24,18199.95,1251.23,1178.94,2851.49,3722.87,31-10-2017
3226,2616.3,2091.22,2305.23,7338.34,6973.36,7451.01,6816.7,5692.11,4067.67,3937.25,11984.51,9653.08,7161.64,7938.86,8622.84,6628.01,4202.98,18262.29,1285.94,1158.38,2896.24,3820.83,01-11-2017
3227,2622.23,2107.4,2310.28,7374.19,6998.24,7464.58,6847.55,5709.15,4082.88,3960.84,11988.59,9656.62,7161.35,7936.71,8621.62,6629.66,4220.79,18269.57,1279.03,1150.64,2913.23,3847.68,02-11-2017
3228,2698.54,2146.97,2348.45,7406.73,7018.38,7562.81,6803.33,5704.57,4089.18,3926.09,12039.63,9749.01,7169.51,7929.47,8607.27,6607.26,4246.68,18235.75,1251.01,1175.05,2950.23,3848.19,03-11-2017
3229,2721.89,2110.27,2335.33,7429.22,7160.51,7702.33,6862.32,5802.65,4045.57,3873.24,12124.87,9763.58,7150.84,7908.34,8549.77,6524.79,4223.55,18095.17,1262.15,1199.52,2883.84,3809.37,04-11-2017
3230,2566.29,1998.84,2234.9,7301.23,7145.81,7567.6,6798.71,5743.18,4037.87,3928.02,11947.69,9378.42,7069.44,7857.52,8571.26,6540.89,4085.95,18419.15,1338.5,1088.82,2793.9,3798.41,05-11-2017
3231,2632.72,2109.53,2320.67,7313.64,6970.81,7446.36,6824.07,5705.07,4055.56,3945.21,11937.23,9658.13,7159.7,7972.77,8583.24,6651.76,4196.62,18232.34,1281.13,1183.59,3056.59,3838.93,06-11-2017
3232,2681.02,2102.37,2340.17,7288.75,6934.41,7413.59,6814.68,5703.34,4066.81,3914.3,12045.52,9750.19,7177.13,7938.33,8591.96,6643.74,4215.84,18320.2,1268.48,1171.97,3063.2,3743.97,07-11-2017
3233,2682.76,2108.4,2331.02,7316.73,6998.09,7487.54,6818.18,5692.63,4075.88,3945.66,12018.96,9682.18,7145.41,7931.84,8599.65,6629.47,4203.42,18426.78,1271.92,1177.4,3086.72,3822.02,08-11-2017
3234,2676.93,2154.82,2336.7,7340.66,7024.64,7505.07,6904.6,5729.8,4053.47,3932.03,12095.14,9714.51,7136.19,7933.8,8592.24,6603.37,4209.28,18399.95,1246.15,1205.2,3081.88,3781.47,09-11-2017
3235,2679,2122.06,2324.98,7272.26,6982.9,7421.6,6837.6,5713.92,4042.45,3880.73,12138.03,9813.64,7182.58,7931.31,8571.61,6606.26,4151.38,18397.64,1259.58,1180.28,3073.88,3784.1,10-11-2017
3236,2662.76,2063.19,2281.55,7297.05,7267.69,7730.24,6881.17,5750.2,4066.58,3862.95,12031.48,9349.04,7115.95,7869.53,8498.58,6565.43,4098.27,18599.92,1318.84,1201.26,3015.66,4032.05,11-11-2017
3237,2674.38,2071.24,2288.26,7273.96,6972.21,7528.38,6637,5531.65,4056.23,3868.91,11726.3,9463.92,7123.66,7810.2,8383.6,6542.21,4101.02,18163.32,1289,1142.62,3064.3,4088.11,12-11-2017
3238,2694.7,2128.19,2317.39,7256.34,6838.3,7314.69,6730.28,5690.75,4072.96,3921.2,12120.88,9764.04,7195.81,7933.14,8587.82,6648.63,4216.92,18220.49,1250.83,1180.94,3102.9,3893.51,13-11-2017
